pair_id,participant_id,run,source_channel,source_time,control_time,recent_burst_count,exposed_post_outcome,control_post_outcome,source_pre_outcome
3476,sub-09,3,P3-O1,104.66,113.86224682294961,1,1,0,1
3477,sub-09,3,F7-T3,104.696,100.87861079984273,2,0,0,1
3478,sub-09,3,T3-T5,113.7965,87.9574847617806,0,0,0,0
3479,sub-09,3,T3-C3,121.67625,100.59595795430593,1,0,0,0
3480,sub-09,3,T3-P3,121.73975,140.54368374060914,2,0,0,0
3481,sub-09,3,T3-C3,128.81675,144.64081033036632,0,1,0,0
3482,sub-09,3,T3-F3,128.85675,134.3688987467467,1,1,0,0
3483,sub-09,3,P3-Cz,129.01125,121.82782783289515,3,0,0,1
3484,sub-09,3,T3-T5,146.821,174.81115695870278,0,0,0,0
3485,sub-09,3,T5-C3,157.70125,182.70553567404397,0,0,0,0
3486,sub-09,3,T3-P3,163.61425,176.51135989658124,1,0,0,1
3487,sub-09,3,T5-C3,166.99175,183.30041716075672,0,0,0,0
3488,sub-09,3,F8-C4,168.60525,149.43786264629261,0,1,0,0
3489,sub-09,3,T3-P3,169.076,163.67993615772292,2,0,0,1
3490,sub-09,3,T5-P3,176.13525,200.27637668637067,0,0,0,0
3491,sub-09,3,T3-T5,190.254,175.44484588575094,0,0,0,0
3492,sub-09,3,P4-O2,201.69625,180.8222242398819,0,0,0,0
3493,sub-09,3,T3-T5,203.372,179.605869619354,0,0,0,0
3494,sub-09,3,P3-O1,204.43475,217.6189991932759,0,1,0,0
3495,sub-09,3,T3-T5,204.4685,201.97449006182683,1,0,0,1
3496,sub-09,3,T5-O1,207.598,190.34580033216207,1,0,0,1
3497,sub-09,3,Pz-O1,216.51475,246.5117116463599,1,0,0,1
3498,sub-09,3,P3-O1,230.945,234.00671219647504,0,0,0,0
3499,sub-09,3,T5-P3,230.98775,249.77115318332693,1,0,0,0
3500,sub-09,3,F3-Fz,249.65875,266.35631381658754,0,0,0,0
3501,sub-09,3,T4-T6,250.312,225.5109942985236,0,0,0,0
3502,sub-09,3,F3-Cz,274.25275,281.0700020288562,0,0,0,0
3503,sub-09,3,T3-T5,291.543,298.2074094100712,0,0,0,0
3504,sub-09,3,P3-Cz,295.6085,268.780277875508,0,0,0,0
3505,sub-09,3,P3-O1,296.716,276.6231554749651,0,0,0,0
3506,sub-09,3,T5-O1,296.8195,272.1836203227779,1,0,0,0
3507,sub-09,4,Pz-O1,3.73625,27.616395896529923,0,0,1,0
3508,sub-09,4,F8-T4,10.616,1.6277719908508974,0,0,0,0
3509,sub-09,4,T3-P3,11.201,39.17441011635634,0,0,0,0
3510,sub-09,4,T3-T5,11.579,28.366366461887786,1,1,0,0
3511,sub-09,4,F3-Cz,18.9345,43.8617075667912,0,0,0,0
3512,sub-09,4,T5-C3,27.887,14.838971690962477,0,0,0,0
3513,sub-09,4,C3-Fz,43.1005,62.26581251629504,0,0,0,0
3514,sub-09,4,T5-C3,91.8525,98.13316918262285,0,0,0,0
3515,sub-09,4,C4-P4,94.08875,86.13960502695836,0,0,0,0
3516,sub-09,4,T5-C3,103.508,97.99465089375249,0,0,0,0
3517,sub-09,4,F3-Fz,109.377,101.82143421684518,0,0,0,0
3518,sub-09,4,T5-C3,114.87975,110.87896708651122,0,0,0,0
3519,sub-09,4,Fz-Cz,123.7465,104.4175728914066,0,1,0,0
3520,sub-09,4,C4-P4,123.8045,103.59172063194819,1,0,0,1
3521,sub-09,4,F3-Fz,130.453,160.08505704750257,0,1,1,0
3522,sub-09,4,T3-F3,130.5485,153.1147102570978,2,0,0,1
3523,sub-09,4,T5-C3,145.675,163.96561028249675,0,0,0,0
3524,sub-09,4,T5-P3,160.381,158.04945912149154,0,0,0,0
3525,sub-09,4,T5-C3,160.51325,162.51485532587526,1,0,0,0
3526,sub-09,4,F3-Fz,181.73725,210.43588923343424,0,0,0,0
3527,sub-09,4,Fp1-Fz,181.78,178.85486359558962,1,0,0,0
3528,sub-09,4,C4-P4,209.036,192.30355321723098,0,0,0,0
3529,sub-09,4,T5-O1,214.666,212.34153950837162,0,0,0,0
3530,sub-09,4,T5-C3,215.808,220.5106199691153,0,0,0,0
3531,sub-09,4,Pz-O1,235.0135,215.28708372032844,0,0,0,0
3532,sub-09,4,T5-C3,241.112,217.99121980973106,0,0,0,0
3533,sub-09,4,P3-O1,246.7695,276.01886128469806,0,0,0,0
3534,sub-09,4,T5-C3,252.691,260.5031936781071,0,0,0,0
3535,sub-09,4,C3-P3,270.90475,282.7529207176414,0,0,0,0
3536,sub-09,4,F3-Cz,277.5645,280.8019321616258,0,0,0,0
3537,sub-09,4,Fp1-F3,277.59475,252.95012818041755,1,0,0,0
3538,sub-09,4,T3-T5,282.13875,292.38567117215786,0,0,0,0
3539,sub-09,4,T5-C3,286.597,277.1031187400732,0,0,1,0
3540,sub-09,4,C3-Fz,293.918,274.2737959301555,0,0,0,0
3541,sub-09,4,T3-T5,296.8405,281.1567760202631,0,1,0,0
3542,sub-09,4,Fp1-Fz,297.32075,271.2348267064234,1,0,0,1
3543,sub-09,5,P3-O1,11.96475,40.1865936121706,0,0,0,0
3544,sub-09,5,T4-F4,14.1535,17.52385874084051,0,0,0,0
3545,sub-09,5,F3-Cz,20.39975,13.423221372198599,0,0,0,0
3546,sub-09,5,T5-O1,33.8355,19.31740249215784,0,0,0,0
3547,sub-09,5,T3-C3,43.05275,49.58227595669308,0,0,1,0
3548,sub-09,5,P3-Cz,49.92425,52.98414435386214,0,0,1,0
3549,sub-09,5,T5-C3,53.169,67.93971417765098,0,0,0,0
3550,sub-09,5,F3-Cz,82.43675,91.27926990070091,0,0,0,0
3551,sub-09,5,F3-Cz,87.883,64.6294355821736,0,0,0,0
3552,sub-09,5,Pz-O1,97.5885,110.86277574659894,0,0,0,0
3553,sub-09,5,Fp1-F3,124.461,146.87878546643066,0,0,0,0
3554,sub-09,5,Fp2-Fz,131.1565,114.56271480401216,1,0,0,1
3555,sub-09,5,F3-Cz,132.461,158.46025006787875,0,0,0,0
3556,sub-09,5,T5-C3,141.942,160.96276301094142,0,1,0,0
3557,sub-09,5,Fp1-F3,142.33675,131.1243149305672,1,1,1,1
3558,sub-09,5,F3-Cz,142.49625,124.65975140827182,2,0,0,1
3559,sub-09,5,F3-Cz,165.9795,187.16203605315687,1,0,0,1
3560,sub-09,5,Pz-O1,168.94525,187.66842359983244,0,0,0,0
3561,sub-09,5,F3-Cz,187.03425,167.2470382453164,0,0,0,0
3562,sub-09,5,T5-C3,191.86475,188.68289323368936,0,0,0,0
3563,sub-09,5,T3-T5,201.27725,177.40131289747427,0,0,0,0
3564,sub-09,5,T5-C3,208.329,214.19889939342713,0,0,0,0
3565,sub-09,5,T5-O1,215.55375,242.8939171060338,0,0,0,0
3566,sub-09,5,T3-T5,215.65825,208.75602936454496,2,0,0,1
3567,sub-09,5,F3-Cz,217.2095,225.9604023571167,0,0,0,0
3568,sub-09,5,T5-P3,220.27425,231.03489006484284,1,0,0,1
3569,sub-09,5,Fp2-F8,223.48925,237.23724917199166,0,0,0,0
3570,sub-09,5,F3-Cz,225.02225,205.56069542384,0,0,0,0
3571,sub-09,5,T4-F4,228.8825,254.31605597290476,0,0,0,0
3572,sub-09,5,T5-C3,244.86425,257.89073477892157,0,0,0,0
3573,sub-09,5,T5-O1,246.315,244.0150514323954,0,0,0,0
3574,sub-09,5,F3-Cz,248.269,224.983107634825,0,0,0,0
3575,sub-09,5,Fp2-F8,271.593,266.070508793626,0,1,1,0
3576,sub-09,5,Cz-Pz,278.944,286.31022802233247,0,0,0,0
3577,sub-09,5,T5-O1,289.3085,286.244332573541,0,0,0,0
3578,sub-09,5,T5-C3,292.639,281.73090007863766,0,1,0,0
3579,sub-09,6,T5-C3,1.54425,29.267738445283605,0,0,0,0
3580,sub-09,6,F8-T4,9.39575,35.07454290519702,0,0,0,0
3581,sub-09,6,C3-Fz,17.46775,11.227089139410928,0,0,0,0
3582,sub-09,6,T5-C3,44.34025,37.86707928343581,0,0,0,0
3583,sub-09,6,Fp2-Fz,52.95425,44.25166812588469,0,1,1,0
3584,sub-09,6,T3-T5,55.6235,46.28392968101241,0,0,0,0
3585,sub-09,6,T5-O1,66.24275,43.41673093117018,0,0,0,0
3586,sub-09,6,T5-C3,77.98,74.63780296856362,0,0,0,0
3587,sub-09,6,T5-C3,86.209,108.51642425083347,0,0,0,0
3588,sub-09,6,T5-P3,89.51175,114.11294606399852,0,0,0,0
3589,sub-09,6,T5-C3,95.96675,121.07691837627823,0,0,0,0
3590,sub-09,6,T3-T5,99.39975,121.57580585284252,0,0,0,0
3591,sub-09,6,T5-C3,104.26925,130.04606770222074,0,0,0,0
3592,sub-09,6,T3-T5,122.77325,107.84821425174768,0,0,0,0
3593,sub-09,6,T5-C3,149.57825,164.7192753148066,0,0,0,0
3594,sub-09,6,Fp1-Fz,163.0225,153.83536485479516,0,0,0,0
3595,sub-09,6,Pz-O1,168.23025,197.59175388922012,0,0,0,0
3596,sub-09,6,T5-P3,170.2985,160.12400659861774,0,0,0,0
3597,sub-09,6,F3-Fz,177.95,174.3076170954802,0,0,0,0
3598,sub-09,6,T4-C4,180.702,186.879620857941,0,0,0,0
3599,sub-09,6,T4-F4,181.18075,163.4250380478842,1,0,0,0
3600,sub-09,6,T5-C3,184.76125,156.90822891637754,0,0,0,0
3601,sub-09,6,T5-C3,193.04575,204.22224717881278,0,0,0,0
3602,sub-09,6,P3-Cz,201.42875,188.05754980144246,0,0,0,0
3603,sub-09,6,C4-Cz,202.173,193.72985921469237,0,0,0,0
3604,sub-09,6,T3-T5,227.48975,250.16590603673149,0,0,0,0
3605,sub-09,6,T3-P3,228.07725,232.68766821994774,0,0,0,0
3606,sub-09,6,T5-O1,230.227,246.49637999617704,0,0,0,0
3607,sub-09,6,T3-T5,257.608,269.42550086671855,0,0,0,0
3608,sub-09,6,T5-C3,263.64525,234.11881754959174,0,0,0,0
3609,sub-09,6,F3-C3,297.718,285.77993920469567,0,0,0,0
3610,sub-09,7,T4-C4,7.04125,11.199616728205456,0,0,0,0
3611,sub-09,7,T3-C3,18.32925,16.12651228753043,0,0,0,0
3612,sub-09,7,T5-P3,20.067,27.499340818477737,0,0,0,0
3613,sub-09,7,P4-O2,23.56425,9.901667731846253,0,0,0,0
3614,sub-09,7,T3-C3,25.8385,19.049279974231794,0,0,0,0
3615,sub-09,7,T5-C3,25.98575,18.55385595526976,1,0,0,0
3616,sub-09,7,T3-F3,35.8885,17.360787369911243,0,0,0,0
3617,sub-09,7,T6-P4,42.72775,63.54974191074117,0,0,0,0
3618,sub-09,7,P3-Cz,61.0225,70.35327808492256,0,0,0,0
3619,sub-09,7,P3-O1,86.70675,84.69357181472203,0,0,0,0
3620,sub-09,7,Pz-O1,89.517,106.73091244154101,0,0,0,0
3621,sub-09,7,T5-C3,114.17675,89.18524908774327,0,1,1,0
3622,sub-09,7,Fp1-Fz,114.448,89.58139521307709,1,0,0,1
3623,sub-09,7,T4-P4,134.06375,124.9687616541702,0,0,0,0
3624,sub-09,7,T3-T5,142.50225,134.18301585407337,1,0,0,1
3625,sub-09,7,P3-O1,148.4235,161.50089905848273,0,0,0,0
3626,sub-09,7,T5-C3,162.13575,139.02775650627405,0,0,0,0
3627,sub-09,7,T5-C3,173.92025,181.33043584518407,0,0,0,0
3628,sub-09,7,T5-C3,198.517,178.58201319336433,0,0,0,0
3629,sub-09,7,Fp1-Fz,203.4755,212.1338440035877,0,0,0,0
3630,sub-09,7,T5-C3,204.0095,189.82538716948457,0,0,0,0
3631,sub-09,7,T4-P4,207.056,193.53100044508858,0,0,0,0
3632,sub-09,7,T5-O1,209.60325,213.13382953371163,0,0,0,0
3633,sub-09,7,T5-C3,215.36075,191.32404573868578,0,0,0,0
3634,sub-09,7,F7-F3,237.1855,255.20936856632846,0,0,0,0
3635,sub-09,7,T5-P3,253.8865,230.26758954217448,0,0,0,0
3636,sub-09,7,Fz-Cz,261.91025,259.2920042592666,0,0,0,0
3637,sub-09,7,T3-P3,270.89275,295.1330080512236,0,0,0,0
3638,sub-09,7,T5-C3,271.825,264.1560012895745,0,0,0,0
3639,sub-09,7,T4-F4,273.53075,276.48378326073595,0,0,0,0
3640,sub-09,7,T5-P3,297.3035,290.2382235344977,0,1,0,0
3641,sub-09,7,Fp2-F4,297.66125,281.3613208956896,1,0,0,1
3642,sub-09,8,P3-O1,17.71175,45.36903547144047,0,0,0,0
3643,sub-09,8,T5-C3,31.024,42.315090218243355,0,0,0,0
3644,sub-09,8,T3-T5,32.46225,22.588892682623253,0,0,0,0
3645,sub-09,8,T5-C3,50.875,73.27262739045142,0,0,1,0
3646,sub-09,8,T3-T5,55.8405,36.22574367555195,0,0,0,0
3647,sub-09,8,T5-P3,61.00725,79.03825888674342,0,0,0,0
3648,sub-09,8,T4-T6,73.4475,47.71117602231462,0,0,0,0
3649,sub-09,8,T6-P4,104.7395,132.09273176363297,0,0,0,0
3650,sub-09,8,T5-C3,106.72875,97.53831911398345,0,1,0,0
3651,sub-09,8,T3-P3,106.799,111.4127800285916,1,0,0,1
3652,sub-09,8,T5-O1,110.998,92.40453427049731,0,0,0,0
3653,sub-09,8,T3-T5,112.9855,133.462420994322,0,0,0,0
3654,sub-09,8,T3-T5,124.0455,129.5415869281876,0,0,1,0
3655,sub-09,8,Pz-O1,129.91475,116.40111653690052,0,0,0,0
3656,sub-09,8,T5-C3,164.77775,192.074523663056,0,0,0,0
3657,sub-09,8,T4-P4,169.202,140.66492864731245,0,0,0,0
3658,sub-09,8,T5-O1,183.19475,156.91389018376634,0,0,0,0
3659,sub-09,8,C3-P3,185.1655,170.98777870681198,0,0,0,0
3660,sub-09,8,T4-T6,187.066,178.2598787683001,0,0,0,0
3661,sub-09,8,T3-C3,189.7755,176.91098387726555,0,0,0,0
3662,sub-09,8,T5-P3,202.7165,185.73196977124294,0,0,0,0
3663,sub-09,8,F3-Cz,224.1095,212.82205730967297,0,0,0,0
3664,sub-09,8,T5-O1,283.3475,272.1668036748439,0,0,0,0
3665,sub-09,8,T4-F4,298.9235,290.68661085379705,0,0,0,0
3666,sub-09,9,T3-T5,37.613,20.789260796034274,0,0,0,0
3667,sub-09,9,P4-Cz,53.99575,79.2213607519026,0,0,0,0
3668,sub-09,9,T3-T5,80.1565,57.543851019838755,0,0,0,0
3669,sub-09,9,T5-C3,85.1185,95.98724642941082,0,1,0,0
3670,sub-09,9,T4-P4,85.38975,112.98218330812526,1,0,0,1
3671,sub-09,9,T5-C3,92.84375,107.10554744182537,0,0,0,0
3672,sub-09,9,P3-O1,94.28775,83.90578423127448,0,1,0,0
3673,sub-09,9,P3-O1,94.736,85.58143059549778,2,0,0,1
3674,sub-09,9,P3-O1,100.28625,114.64359093558066,0,0,0,0
3675,sub-09,9,T3-T5,104.33175,107.61443455434933,0,0,1,0
3676,sub-09,9,T4-F4,107.679,111.83429375049111,0,0,0,0
3677,sub-09,9,P3-O1,112.79675,141.3837267475165,0,0,0,0
3678,sub-09,9,T5-P3,114.7505,90.30953043269625,0,0,0,0
3679,sub-09,9,T3-T5,124.53575,147.79089416147826,0,1,0,0
3680,sub-09,9,T4-C4,124.98975,138.6552557634743,1,0,0,1
3681,sub-09,9,P3-Cz,138.29425,149.39379306335064,0,0,0,0
3682,sub-09,9,P3-O1,151.28675,137.92542604182728,0,0,0,0
3683,sub-09,9,T3-T5,164.528,172.38019868318707,0,0,0,0
3684,sub-09,9,P3-O1,167.354,189.1286234640558,0,0,0,0
3685,sub-09,9,P3-O1,193.9215,202.13632053597155,0,0,0,0
3686,sub-09,9,P3-Cz,199.95725,217.58123478368194,0,0,0,0
3687,sub-09,9,T3-T5,211.29475,185.13187019270208,0,0,0,0
3688,sub-09,9,T3-T5,221.74775,215.9194528910386,0,0,0,0
3689,sub-09,9,T3-T5,229.095,220.2690689869272,0,0,0,0
3690,sub-09,9,F3-Fz,247.74275,233.48919355331682,0,0,0,0
3691,sub-09,9,T4-F4,253.50325,230.98474565997293,0,0,0,0
3692,sub-09,9,P4-Cz,259.7035,233.8409238807232,0,0,0,0
3693,sub-09,9,P3-O1,285.4765,289.3904182149547,0,0,0,0
3694,sub-09,9,P3-O1,288.16025,285.5535498351279,1,0,0,1
3695,sub-10,1,T4-T6,12.05825,38.05403318610292,0,0,0,0
3696,sub-10,1,T4-F4,33.28525,53.356007014840614,0,0,0,0
3697,sub-10,1,F3-C3,56.87325,50.021234388195396,0,0,0,0
3698,sub-10,1,F3-C3,84.14375,72.09477738410907,0,0,0,0
3699,sub-10,1,F3-C3,100.199,107.43391233707077,0,0,0,0
3700,sub-10,1,F3-Cz,100.3165,98.31348094748309,1,0,0,0
3701,sub-10,1,F3-Cz,100.758,119.68217211650699,1,0,0,0
3702,sub-10,1,F3-Cz,102.83725,83.71333407015094,0,0,0,0
3703,sub-10,1,C3-Fz,142.248,118.34738290021576,0,0,0,0
3704,sub-10,1,F3-C3,229.5865,201.0902189564687,0,0,0,0
3705,sub-10,1,C4-Fz,288.45375,269.77193630399216,0,0,0,0
3706,sub-10,2,F3-Cz,21.78225,17.302919764463503,0,0,0,0
3707,sub-10,2,Fp2-F8,26.456,11.479613558932824,0,0,0,0
3708,sub-10,2,C3-Fz,28.99625,19.394597613515803,0,0,0,0
3709,sub-10,2,F7-C3,115.66275,123.06941479046948,0,0,0,0
3710,sub-10,2,F3-C3,124.29725,121.29796017629047,0,0,0,0
3711,sub-10,2,C3-Cz,148.7905,130.0503032158485,0,0,0,0
3712,sub-10,2,C3-Fz,167.936,189.3959799986152,0,0,0,0
3713,sub-10,2,C4-Fz,185.02175,187.66139812612892,0,0,0,0
3714,sub-10,2,Fp2-F8,197.872,174.24613629058535,0,0,0,0
3715,sub-10,2,C3-Fz,257.94775,239.85674074638302,0,0,0,0
3716,sub-10,2,F3-C3,288.87225,275.20739487021035,0,0,0,0
3717,sub-10,3,C3-Fz,6.6665,29.785581799726014,0,0,0,0
3718,sub-10,3,C3-Cz,126.975,114.88478598549813,0,0,0,0
3719,sub-10,3,F8-F4,133.3735,128.462924186241,0,0,0,0
3720,sub-10,3,C3-Fz,139.474,168.85397619575474,0,0,0,0
3721,sub-10,3,Fp1-F3,154.40375,126.91736810626801,0,0,1,0
3722,sub-10,3,C3-Fz,160.6785,148.40225556983034,0,0,0,0
3723,sub-10,3,F3-C3,163.13175,186.5407101839131,0,0,0,0
3724,sub-10,3,C3-Fz,169.477,177.9883886279419,0,0,0,0
3725,sub-10,3,F3-C3,197.62975,206.16331897222483,0,0,0,0
3726,sub-10,3,F3-C3,241.28825,243.81958518820431,0,0,0,0
3727,sub-10,3,F3-C3,263.71075,285.6063726023139,0,0,0,0
3728,sub-10,4,F3-C3,108.50125,101.50204068786235,0,0,0,0
3729,sub-10,4,P4-Pz,154.91275,178.3295633809921,0,1,0,0
3730,sub-10,4,F3-C3,155.34,167.18595885647375,1,0,0,1
3731,sub-10,4,T5-C3,161.60025,147.31923076225684,0,1,0,0
3732,sub-10,4,T5-O1,165.18175,160.56383398666586,0,0,0,0
3733,sub-10,4,C3-Fz,167.026,146.68194360294808,0,0,0,0
3734,sub-10,4,T4-F4,168.12125,160.49694482617116,0,0,0,0
3735,sub-10,4,C3-Fz,171.53775,183.30037705715768,0,0,1,0
3736,sub-10,4,T5-C3,174.17625,190.69877206597005,0,1,1,0
3737,sub-10,4,F3-C3,176.704,182.52182044205307,0,0,0,0
3738,sub-10,4,F3-Cz,183.7545,205.01022644888795,0,1,0,0
3739,sub-10,4,T4-P4,184.23175,168.5655831843943,1,0,0,1
3740,sub-10,4,Fp1-F3,190.8755,212.68931348005438,0,0,0,0
3741,sub-10,4,Fp1-F7,192.2375,188.09328632187243,0,0,0,0
3742,sub-10,4,Fp1-F7,192.3165,177.61511379162917,1,0,0,0
3743,sub-10,4,T5-P3,203.7595,216.4811272748102,0,0,0,0
3744,sub-10,4,Fz-Cz,211.5275,228.1965232594039,1,0,0,1
3745,sub-10,4,T3-F3,228.7435,224.57967064906538,0,0,0,0
3746,sub-10,4,T4-P4,248.24575,236.83593682552328,0,0,0,0
3747,sub-10,4,F7-F3,265.98775,283.3047761811846,0,0,0,0
3748,sub-10,4,T4-T6,268.19525,277.57651476819,0,0,0,0
3749,sub-10,4,F8-T4,280.953,269.1166542550816,0,0,0,0
3750,sub-10,4,Fp2-F8,281.108,289.4526659553787,1,0,0,0
3751,sub-10,4,Fp2-F8,281.5105,268.4819742365776,1,0,0,0
3752,sub-10,4,F7-F3,287.0545,283.54243955956736,0,0,0,0
3753,sub-10,4,F7-F3,289.3555,263.67453308961393,0,0,0,0
3754,sub-10,5,F8-C4,5.44425,18.714421041695264,0,0,0,0
3755,sub-10,5,T3-F3,7.1115,23.373337289376014,0,0,0,0
3756,sub-10,5,F4-Cz,9.8005,1.4680983466482083,0,0,0,0
3757,sub-10,5,T4-T6,31.26,54.97114646093783,0,0,0,0
3758,sub-10,5,F8-F4,65.57225,45.7126133032496,0,0,0,0
3759,sub-10,5,F3-Cz,91.292,88.40026444027836,0,0,0,0
3760,sub-10,5,T4-P4,92.3815,110.88896620828072,0,0,0,0
3761,sub-10,5,P3-Cz,95.38275,72.54417675025739,0,0,0,0
3762,sub-10,5,F7-T3,98.917,70.43659703104201,0,0,0,0
3763,sub-10,5,F8-F4,105.67775,79.89725664614241,0,0,0,0
3764,sub-10,5,F8-T4,112.1955,132.112699812046,0,0,0,0
3765,sub-10,5,F3-C3,114.012,132.62067521601352,0,0,0,0
3766,sub-10,5,F4-Fz,118.313,114.55970432427225,0,0,0,0
3767,sub-10,5,F8-F4,120.84775,96.31981225059232,0,1,0,0
3768,sub-10,5,T3-F3,152.9345,127.36252606459696,0,0,0,0
3769,sub-10,5,C3-Fz,154.01975,141.5327305560673,0,0,0,0
3770,sub-10,5,Fz-Cz,197.59325,203.1469189711091,0,0,0,0
3771,sub-10,5,Pz-O2,211.42675,205.02428565613275,0,0,0,0
3772,sub-10,5,Fz-Cz,245.907,248.8049343525712,0,0,0,0
3773,sub-10,5,Fz-Cz,296.55425,292.6014557863872,0,0,0,0
3774,sub-10,6,C3-Fz,64.775,76.94882580011244,0,0,0,0
3775,sub-10,6,F3-Cz,270.52075,298.9878451246148,0,0,0,0
3776,sub-10,7,C3-Fz,48.79125,76.8092228669185,0,0,0,0
3777,sub-10,7,F3-C3,74.40825,93.52616529020203,0,0,0,0
3778,sub-10,7,Fp1-Fz,155.7925,136.53522591011296,0,0,0,0
3779,sub-10,7,C4-Cz,180.79525,209.15717781335928,0,0,0,0
3780,sub-10,7,T5-P3,186.565,201.62578895062398,0,1,0,0
3781,sub-10,7,P3-Cz,269.04,291.2553413161879,0,0,0,0
3782,sub-10,7,C3-Fz,275.9695,247.47781912676973,0,0,0,0
3783,sub-10,7,F3-C3,287.4255,284.7395247538338,0,0,0,0
3784,sub-10,8,C3-Fz,81.183,107.89660741586837,0,0,0,0
3785,sub-10,8,T3-P3,116.91675,146.323878383046,0,0,0,0
3786,sub-10,8,F3-Cz,119.69625,96.94004032359636,0,0,0,0
3787,sub-10,8,F3-Cz,156.21075,151.38920867020016,0,0,0,0
3788,sub-10,8,C3-Fz,175.64975,165.86909620712856,0,0,0,0
3789,sub-10,8,T3-F3,179.37725,181.49001856112523,0,0,0,0
3790,sub-10,8,C3-Fz,214.049,187.11926216038194,0,0,0,0
3791,sub-10,8,T5-C3,275.837,246.1347256006293,0,0,1,0
3792,sub-10,9,C3-Fz,9.16575,19.59883929248592,0,0,0,0
3793,sub-10,9,F3-Cz,15.559,39.20112985378836,0,0,0,0
3794,sub-10,9,T3-F3,38.19675,34.38740002892877,0,1,0,0
3795,sub-10,9,F3-C3,39.699,28.40388986481841,0,0,0,0
3796,sub-10,9,F3-C3,40.32325,47.580298331051814,0,0,0,0
3797,sub-10,9,T3-F3,42.41525,21.456271160099277,0,0,0,0
3798,sub-10,9,C3-Fz,65.6935,74.09953915833839,0,0,0,0
3799,sub-10,9,F3-Cz,98.57225,115.063054983167,0,0,0,0
3800,sub-10,9,C4-Pz,112.99975,140.85235550114535,0,0,0,0
3801,sub-10,9,C3-Fz,177.0485,149.84536838529027,0,0,1,0
3802,sub-10,9,C3-Fz,262.3245,259.2867818873693,0,0,0,0
3803,sub-10,9,F3-C3,266.77125,247.76046583782463,0,0,0,0
3804,sub-10,9,T3-T5,296.56025,277.2635555730413,0,0,0,0
3805,sub-10,10,F4-Fz,2.25375,12.541908626981943,0,0,0,0
3806,sub-10,10,Pz-O2,18.012,20.91236272250918,0,0,0,0
3807,sub-10,10,F3-C3,29.26475,5.454890748013014,0,0,0,0
3808,sub-10,10,C3-Fz,33.97975,43.5728594006329,0,0,0,0
